MUNICIPIO;COD_PROVINCIA;COD_MUNICIPIO;COD_CCAA;NUM_CONTENEDORES; HABITANTES ;
Sayatón;19;19252;6;2; 68 ;
Selas;19;19254;6;1; 44 ;
Setiles;19;19255;6;1; 80 ;
Sienes;19;19256;6;1; 52 ;
Sigüenza;19;19257;6;29; 4.319 ;
Solanillos del Extremo;19;19258;6;1; 88 ;
Somolinos;19;19259;6;2; 29 ;
Sotillo, El;19;19260;6;1; 43 ;
Sotodosos;19;19261;6;1; 33 ;
Tamajón;19;19262;6;5; 137 ;
Taragudo;19;19263;6;1; 44 ;
Taravilla;19;19264;6;2; 36 ;
Tartanedo;19;19265;6;5; 144 ;
Tendilla;19;19266;6;2; 304 ;
Terzaga;19;19267;6;1; 22 ;
Tierzo;19;19268;6;2; 55 ;
Toba, La;19;19269;6;2; 85 ;
Tordelrábano;19;19270;6;1; 11 ;
Tordellego;19;19271;6;1; 47 ;
Tordesilos;19;19272;6;2; 85 ;
Torija;19;19274;6;12; 1.527 ;
Torrecuadrada de Molina;19;19277;6;1; 18 ;
Torrecuadradilla;19;19278;6;1; 27 ;
Torre del Burgo;19;19279;6;3; 611 ;
Torrejón del Rey;19;19280;6;21; 5.623 ;
Torremocha de Jadraque;19;19281;6;1; 21 ;
Torremocha del Campo;19;19282;6;10; 172 ;
Torremocha del Pinar;19;19283;6;1; 38 ;
Torremochuela;19;19284;6;1; 9 ;
Torrubia;19;19285;6;1; 20 ;
Tórtola de Henares;19;19286;6;12; 1.165 ;
Tortuera;19;19287;6;2; 191 ;
Tortuero;19;19288;6;1; 16 ;
Traíd;19;19289;6;2; 25 ;
Trijueque;19;19290;6;7; 1.226 ;
Trillo;19;19291;6;16; 1.338 ;
Uceda;19;19293;6;32; 2.715 ;
Ujados;19;19294;6;1; 30 ;
Utande;19;19296;6;1; 39 ;
Valdarachas;19;19297;6;1; 40 ;
Valdearenas;19;19298;6;1; 78 ;
Valdeavellano;19;19299;6;1; 105 ;
Valdeaveruelo;19;19300;6;7; 1.084 ;
Valdeconcha;19;19301;6;1; 37 ;
Valdegrudas;19;19302;6;2; 55 ;
Valdelcubo;19;19303;6;1; 42 ;
Valdenuño Fernández;19;19304;6;3; 269 ;
Valdepeñas de la Sierra;19;19305;6;3; 149 ;
Valderrebollo;19;19306;6;1; 23 ;
Valdesotos;19;19307;6;1; 22 ;
Valfermoso de Tajuña;19;19308;6;2; 64 ;
Valhermoso;19;19309;6;2; 22 ;
Valtablado del Río;19;19310;6;1; 7 ;
Valverde de los Arroyos;19;19311;6;3; 93 ;
Viana de Jadraque;19;19314;6;1; 44 ;
Villanueva de Alcorón;19;19317;6;1; 148 ;
Villanueva de Argecilla;19;19318;6;1; 37 ;
Villanueva de la Torre;19;19319;6;29; 6.631 ;
Villares de Jadraque;19;19321;6;1; 43 ;
Villaseca de Henares;19;19322;6;1; 25 ;
Villaseca de Uceda;19;19323;6;1; 39 ;
Villel de Mesa;19;19324;6;1; 178 ;
Viñuelas;19;19325;6;2; 162 ;
Yebes;19;19326;6;19; 4.189 ;
Yebra;19;19327;6;2; 453 ;
Yélamos de Abajo;19;19329;6;1; 63 ;
Yélamos de Arriba;19;19330;6;1; 74 ;
Yunquera de Henares;19;19331;6;15; 4.205 ;
Yunta, La;19;19332;6;1; 90 ;
Zaorejas;19;19333;6;2; 104 ;
Zarzuela de Jadraque;19;19334;6;1; 42 ;
Zorita de los Canes;19;19335;6;2; 70 ;
Semillas;19;19901;6;1; 35 ;
Ajofrín;45;45001;6;12; 2.259 ;
Alameda de la Sagra;45;45002;6;15; 3.734 ;
Albarreal de Tajo;45;45003;6;4; 679 ;
Alcabón;45;45004;6;3; 664 ;
Alcañizo;45;45005;6;2; 274 ;
Alcaudete de la Jara;45;45006;6;10; 1.660 ;
Alcolea de Tajo;45;45007;6;6; 807 ;
Aldea en Cabo;45;45008;6;2; 168 ;
Aldeanueva de Barbarroya;45;45009;6;3; 501 ;
Aldeanueva de San Bartolomé;45;45010;6;3; 414 ;
Almendral de la Cañada;45;45011;6;3; 323 ;
Almonacid de Toledo;45;45012;6;7; 810 ;
Almorox;45;45013;6;11; 2.170 ;
Añover de Tajo;45;45014;6;27; 5.176 ;
Arcicóllar;45;45015;6;4; 908 ;
Argés;45;45016;6;27; 6.563 ;
Azután;45;45017;6;2; 290 ;
Barcience;45;45018;6;5; 883 ;
Bargas;45;45019;6;34; 10.535 ;
Belvís de la Jara;45;45020;6;7; 1.535 ;
Borox;45;45021;6;15; 3.958 ;
Buenaventura;45;45022;6;4; 423 ;
Burguillos de Toledo;45;45023;6;12; 3.288 ;
Burujón;45;45024;6;6; 1.307 ;
Cabañas de la Sagra;45;45025;6;10; 1.857 ;
Cabañas de Yepes;45;45026;6;4; 260 ;
Cabezamesada;45;45027;6;3; 343 ;
Calera y Chozas;45;45028;6;21; 4.608 ;
Caleruela;45;45029;6;2; 209 ;
Calzada de Oropesa;45;45030;6;3; 523 ;
Camarena;45;45031;6;13; 4.082 ;
Camarenilla;45;45032;6;4; 577 ;
Campillo de la Jara, El;45;45033;6;4; 342 ;
Camuñas;45;45034;6;9; 1.752 ;
Cardiel de los Montes;45;45035;6;6; 352 ;
Carmena;45;45036;6;4; 768 ;
Carpio de Tajo, El;45;45037;6;8; 1.816 ;
Carranque;45;45038;6;41; 4.953 ;
Carriches;45;45039;6;2; 260 ;
Casar de Escalona, El;45;45040;6;9; 1.718 ;
Casarrubios del Monte;45;45041;6;41; 5.995 ;
Casasbuenas;45;45042;6;3; 187 ;
Castillo de Bayuela;45;45043;6;5; 920 ;
Cazalegas;45;45045;6;6; 1.813 ;
Cebolla;45;45046;6;13; 3.209 ;
Cedillo del Condado;45;45047;6;14; 3.826 ;
Cerralbos, Los;45;45048;6;2; 414 ;
Cervera de los Montes;45;45049;6;3; 499 ;
Ciruelos;45;45050;6;5; 569 ;
Cobeja;45;45051;6;11; 2.366 ;
Cobisa;45;45052;6;20; 4.306 ;
Consuegra;45;45053;6;45; 9.970 ;
Corral de Almaguer;45;45054;6;25; 5.246 ;
Cuerva;45;45055;6;11; 1.299 ;
Chozas de Canales;45;45056;6;21; 4.104 ;
Chueca;45;45057;6;2; 251 ;
Domingo Pérez;45;45058;6;3; 345 ;
Dosbarrios;45;45059;6;14; 2.260 ;
Erustes;45;45060;6;2; 189 ;
Escalona;45;45061;6;20; 3.276 ;
Escalonilla;45;45062;6;8; 1.420 ;
Espinoso del Rey;45;45063;6;5; 425 ;
Esquivias;45;45064;6;29; 5.628 ;
Estrella, La;45;45065;6;3; 215 ;
Fuensalida;45;45066;6;32; 11.655 ;
Gálvez;45;45067;6;17; 3.012 ;
Garciotum;45;45068;6;1; 202 ;
Gerindote;45;45069;6;10; 2.339 ;
Guadamur;45;45070;6;9; 1.784 ;
Guardia, La;45;45071;6;17; 2.213 ;
Herencias, Las;45;45072;6;5; 772 ;
Herreruela de Oropesa;45;45073;6;4; 327 ;
Hinojosa de San Vicente;45;45074;6;2; 381 ;
Hontanar;45;45075;6;1; 136 ;
Hormigos;45;45076;6;5; 712 ;
Huecas;45;45077;6;6; 722 ;
Huerta de Valdecarábanos;45;45078;6;8; 1.683 ;
Iglesuela, La;45;45079;6;4; 424 ;
Illán de Vacas;45;45080;6;0; 3 ;
Illescas;45;45081;6;111; 29.558 ;
Lagartera;45;45082;6;9; 1.354 ;
Layos;45;45083;6;7; 777 ;
Lillo;45;45084;6;11; 2.561 ;
Lominchar;45;45085;6;7; 2.475 ;
Lucillos;45;45086;6;4; 563 ;
Madridejos;45;45087;6;51; 10.334 ;
Magán;45;45088;6;11; 3.731 ;
Malpica de Tajo;45;45089;6;6; 1.680 ;
Manzaneque;45;45090;6;3; 390 ;
Maqueda;45;45091;6;7; 443 ;
Marjaliza;45;45092;6;3; 243 ;
Marrupe;45;45093;6;3; 149 ;
Mascaraque;45;45094;6;3; 425 ;
Mata, La;45;45095;6;6; 817 ;
Mazarambroz;45;45096;6;7; 1.244 ;
Mejorada;45;45097;6;7; 1.261 ;
Menasalbas;45;45098;6;13; 2.600 ;
Méntrida;45;45099;6;28; 5.320 ;
Mesegar de Tajo;45;45100;6;1; 215 ;
Miguel Esteban;45;45101;6;21; 4.788 ;
Mocejón;45;45102;6;20; 4.963 ;
Mohedas de la Jara;45;45103;6;2; 400 ;
Montearagón;45;45104;6;4; 518 ;
Montesclaros;45;45105;6;3; 393 ;
Mora;45;45106;6;38; 9.819 ;
Nambroca;45;45107;6;16; 4.862 ;
Nava de Ricomalillo, La;45;45108;6;3; 519 ;
Navahermosa;45;45109;6;20; 3.564 ;
Navalcán;45;45110;6;3; 1.955 ;
Navalmoralejo;45;45111;6;1; 58 ;
Navalmorales, Los;45;45112;6;14; 2.420 ;
Navalucillos, Los;45;45113;6;16; 2.050 ;
Navamorcuende;45;45114;6;3; 598 ;
Noblejas;45;45115;6;23; 3.652 ;
Noez;45;45116;6;4; 861 ;
Nombela;45;45117;6;5; 854 ;
Novés;45;45118;6;12; 3.019 ;
Numancia de la Sagra;45;45119;6;24; 4.985 ;
Nuño Gómez;45;45120;6;2; 125 ;
Ocaña;45;45121;6;0; 12.437 ;
Olías del Rey;45;45122;6;20; 8.120 ;
Ontígola;45;45123;6;28; 4.540 ;
Orgaz;45;45124;6;14; 2.605 ;
Oropesa;45;45125;6;15; 2.626 ;
Otero;45;45126;6;4; 315 ;
Palomeque;45;45127;6;6; 1.011 ;
Pantoja;45;45128;6;16; 3.394 ;
Paredes de Escalona;45;45129;6;1; 112 ;
Parrillas;45;45130;6;2; 338 ;
Pelahustán;45;45131;6;2; 304 ;
Pepino;45;45132;6;17; 3.128 ;
Polán;45;45133;6;16; 3.872 ;
Portillo de Toledo;45;45134;6;9; 2.231 ;
Puebla de Almoradiel, La;45;45135;6;22; 5.073 ;
Puebla de Montalbán, La;45;45136;6;34; 7.858 ;
Pueblanueva, La;45;45137;6;11; 2.142 ;
Puente del Arzobispo, El;45;45138;6;6; 1.225 ;
Puerto de San Vicente;45;45139;6;4; 148 ;
Pulgar;45;45140;6;7; 1.491 ;
Quero;45;45141;6;9; 980 ;
Quintanar de la Orden;45;45142;6;44; 11.148 ;
Quismondo;45;45143;6;11; 1.564 ;
Real de San Vicente, El;45;45144;6;6; 919 ;
Recas;45;45145;6;16; 4.504 ;
Retamoso de la Jara;45;45146;6;2; 103 ;
Rielves;45;45147;6;4; 749 ;
Robledo del Mazo;45;45148;6;8; 261 ;
Romeral, El;45;45149;6;4; 582 ;
San Bartolomé de las Abiertas;45;45150;6;7; 437 ;
San Martín de Montalbán;45;45151;6;4; 726 ;
San Martín de Pusa;45;45152;6;3; 629 ;
San Pablo de los Montes;45;45153;6;9; 1.743 ;
San Román de los Montes;45;45154;6;9; 1.921 ;
Santa Ana de Pusa;45;45155;6;5; 350 ;
Santa Cruz de la Zarza;45;45156;6;23; 4.089 ;
Santa Cruz del Retamar;45;45157;6;16; 3.302 ;
Santa Olalla;45;45158;6;21; 3.279 ;
Sartajada;45;45159;6;2; 94 ;
Segurilla;45;45160;6;6; 1.349 ;
Seseña;45;45161;6;91; 27.066 ;
Sevilleja de la Jara;45;45162;6;6; 668 ;
Sonseca;45;45163;6;40; 11.082 ;
Sotillo de las Palomas;45;45164;6;2; 175 ;
Talavera de la Reina;45;45165;6;291; 83.663 ;
Tembleque;45;45166;6;14; 1.966 ;
Toboso, El;45;45167;6;10; 1.741 ;
Toledo;45;45168;6;204; 85.811 ;
Torralba de Oropesa;45;45169;6;4; 197 ;
Torrecilla de la Jara;45;45170;6;5; 207 ;
Torre de Esteban Hambrán, La;45;45171;6;12; 1.670 ;
Torrico;45;45172;6;7; 698 ;
Torrijos;45;45173;6;58; 13.684 ;
Totanés;45;45174;6;4; 355 ;
Turleque;45;45175;6;4; 736 ;
Ugena;45;45176;6;38; 5.467 ;
Urda;45;45177;6;16; 2.477 ;
Valdeverdeja;45;45179;6;5; 549 ;
Valmojado;45;45180;6;26; 4.371 ;
Velada;45;45181;6;11; 2.903 ;
Ventas con Peña Aguilera, Las;45;45182;6;7; 1.062 ;
Ventas de Retamosa, Las;45;45183;6;14; 3.510 ;
Ventas de San Julián, Las;45;45184;6;2; 233 ;
Villacañas;45;45185;6;32; 9.489 ;
Villa de Don Fadrique, La;45;45186;6;21; 3.623 ;
Villafranca de los Caballeros;45;45187;6;22; 4.876 ;
Villaluenga de la Sagra;45;45188;6;21; 3.887 ;
Villamiel de Toledo;45;45189;6;3; 926 ;
Villaminaya;45;45190;6;3; 537 ;
Villamuelas;45;45191;6;3; 606 ;
Villanueva de Alcardete;45;45192;6;22; 3.172 ;
Villanueva de Bogas;45;45193;6;5; 699 ;
Villarejo de Montalbán;45;45194;6;2; 71 ;
Villarrubia de Santiago;45;45195;6;18; 2.514 ;
Villaseca de la Sagra;45;45196;6;15; 1.851 ;
Villasequilla;45;45197;6;9; 2.522 ;
Villatobas;45;45198;6;11; 2.482 ;
Viso de San Juan, El;45;45199;6;49; 4.828 ;
Yébenes, Los;45;45200;6;19; 5.882 ;
Yeles;45;45201;6;20; 5.555 ;
Yepes;45;45202;6;18; 5.288 ;
Yuncler;45;45203;6;25; 4.098 ;
Yunclillos;45;45204;6;7; 795 ;
Yuncos;45;45205;6;51; 11.646 ;
Santo Domingo-Caudilla;45;45901;6;5; 1.046 ;
Adamuz;14;14001;1;18; 4.137 ;
Aguilar de la Frontera;14;14002;1;43; 13.382 ;
Alcaracejos;14;14003;1;5; 1.470 ;
Almedinilla;14;14004;1;11; 2.370 ;
Almodóvar del Río;14;14005;1;34; 7.932 ;
Añora;14;14006;1;5; 1.530 ;
Baena;14;14007;1;75; 19.045 ;
Belalcázar;14;14008;1;11; 3.235 ;
Belmez;14;14009;1;12; 2.921 ;
Benamejí;14;14010;1;21; 4.963 ;
Blázquez, Los;14;14011;1;3; 664 ;
Bujalance;14;14012;1;33; 7.320 ;
Cabra;14;14013;1;51; 20.347 ;
Cañete de las Torres;14;14014;1;10; 2.923 ;
Carcabuey;14;14015;1;10; 2.371 ;
Cardeña;14;14016;1;6; 1.471 ;
Carlota, La;14;14017;1;55; 14.079 ;
Carpio, El;14;14018;1;15; 4.363 ;
Castro del Río;14;14019;1;28; 7.767 ;
Conquista;14;14020;1;4; 366 ;
Córdoba;14;14021;1;935; 326.039 ;
Doña Mencía;14;14022;1;16; 4.615 ;
Dos Torres;14;14023;1;10; 2.394 ;
Encinas Reales;14;14024;1;10; 2.254 ;
Espejo;14;14025;1;11; 3.289 ;
Espiel;14;14026;1;8; 2.405 ;
Fernán-Núñez;14;14027;1;41; 9.651 ;
Fuente la Lancha;14;14028;1;2; 342 ;
Fuente Obejuna;14;14029;1;21; 4.501 ;
Fuente Palmera;14;14030;1;34; 9.766 ;
Fuente-Tójar;14;14031;1;4; 666 ;
Granjuela, La;14;14032;1;2; 439 ;
Guadalcázar;14;14033;1;6; 1.559 ;
Guijo, El;14;14034;1;2; 352 ;
Hinojosa del Duque;14;14035;1;28; 6.707 ;
Hornachuelos;14;14036;1;15; 4.480 ;
Iznájar;14;14037;1;21; 4.134 ;
Lucena;14;14038;1;131; 42.733 ;
Luque;14;14039;1;23; 2.976 ;
Montalbán de Córdoba;14;14040;1;12; 4.467 ;
Montemayor;14;14041;1;15; 3.856 ;
Montilla;14;14042;1;77; 22.739 ;
Montoro;14;14043;1;37; 9.293 ;
Monturque;14;14044;1;7; 1.943 ;
Moriles;14;14045;1;20; 3.701 ;
Nueva Carteya;14;14046;1;15; 5.341 ;
Obejo;14;14047;1;9; 2.008 ;
Palenciana;14;14048;1;6; 1.465 ;
Palma del Río;14;14049;1;89; 20.928 ;
Pedro Abad;14;14050;1;14; 2.815 ;
Pedroche;14;14051;1;6; 1.482 ;
Peñarroya-Pueblonuevo;14;14052;1;38; 10.561 ;
Posadas;14;14053;1;31; 7.318 ;
Pozoblanco;14;14054;1;57; 17.204 ;
Priego de Córdoba;14;14055;1;96; 22.367 ;
Puente Genil;14;14056;1;92; 29.943 ;
Rambla, La;14;14057;1;25; 7.529 ;
Rute;14;14058;1;45; 9.898 ;
San Sebastián de los Ballesteros;14;14059;1;3; 804 ;
Santa Eufemia;14;14061;1;4; 743 ;
Santaella;14;14060;1;24; 4.614 ;
Torrecampo;14;14062;1;4; 1.040 ;
Valenzuela;14;14063;1;4; 1.118 ;
Valsequillo;14;14064;1;3; 348 ;
Victoria, La;14;14065;1;8; 2.289 ;
Villa del Río;14;14066;1;30; 7.067 ;
Villafranca de Córdoba;14;14067;1;19; 4.860 ;
Villaharta;14;14068;1;4; 621 ;
Villanueva de Córdoba;14;14069;1;38; 8.671 ;
Villanueva del Duque;14;14070;1;6; 1.448 ;
Villanueva del Rey;14;14071;1;6; 1.015 ;
Villaralto;14;14072;1;4; 1.118 ;
Villaviciosa de Córdoba;14;14073;1;12; 3.200 ;
Viso, El;14;14074;1;9; 2.517 ;
Zuheros;14;14075;1;3; 635 ;
Alájar;21;21001;1;7; 759 ;
Aljaraque;21;21002;1;114; 21.474 ;
Almendro, El;21;21003;1;5; 840 ;
Almonaster la Real;21;21004;1;17; 1.788 ;
Almonte;21;21005;1;124; 24.507 ;
Alosno;21;21006;1;19; 3.933 ;
Aracena;21;21007;1;48; 8.255 ;
Aroche;21;21008;1;9; 3.054 ;
Arroyomolinos de León;21;21009;1;5; 947 ;
Ayamonte;21;21010;1;210; 21.104 ;
Beas;21;21011;1;26; 4.341 ;
Berrocal;21;21012;1;6; 303 ;
Bollullos Par del Condado;21;21013;1;66; 14.387 ;
Bonares;21;21014;1;26; 6.060 ;
Cabezas Rubias;21;21015;1;3; 706 ;
Cala;21;21016;1;14; 1.159 ;
Calañas;21;21017;1;14; 2.768 ;
Campillo, El;21;21018;1;12; 2.024 ;
Campofrío;21;21019;1;6; 713 ;
Cañaveral de León;21;21020;1;4; 396 ;
Cartaya;21;21021;1;127; 20.083 ;
Castaño del Robledo;21;21022;1;4; 228 ;
Cerro de Andévalo, El;21;21023;1;12; 2.327 ;
Chucena;21;21030;1;12; 2.223 ;
Corteconcepción;21;21024;1;6; 536 ;
Cortegana;21;21025;1;20; 4.602 ;
Cortelazor;21;21026;1;4; 299 ;
Cumbres de Enmedio;21;21027;1;1; 51 ;
Cumbres de San Bartolomé;21;21028;1;2; 376 ;
Cumbres Mayores;21;21029;1;10; 1.749 ;
Encinasola;21;21031;1;13; 1.310 ;
Escacena del Campo;21;21032;1;12; 2.287 ;
Fuenteheridos;21;21033;1;5; 709 ;
Galaroza;21;21034;1;6; 1.382 ;
Gibraleón;21;21035;1;48; 12.737 ;
Granada de Río-Tinto, La;21;21036;1;4; 243 ;
Granado, El;21;21037;1;3; 532 ;
Higuera de la Sierra;21;21038;1;8; 1.291 ;
Hinojales;21;21039;1;2; 330 ;
Hinojos;21;21040;1;22; 3.961 ;
Huelva;21;21041;1;419; 143.837 ;
Isla Cristina;21;21042;1;152; 21.393 ;
Jabugo;21;21043;1;13; 2.260 ;
Lepe;21;21044;1;154; 27.880 ;
Linares de la Sierra;21;21045;1;2; 262 ;
Lucena del Puerto;21;21046;1;14; 3.261 ;
Manzanilla;21;21047;1;12; 2.118 ;
Marines, Los;21;21048;1;4; 399 ;
Minas de Riotinto;21;21049;1;27; 3.812 ;
Moguer;21;21050;1;86; 21.867 ;
Nava, La;21;21051;1;4; 258 ;
Nerva;21;21052;1;33; 5.169 ;
Niebla;21;21053;1;21; 4.116 ;
Palma del Condado, La;21;21054;1;48; 10.801 ;
Palos de la Frontera;21;21055;1;47; 11.742 ;
Paterna del Campo;21;21056;1;19; 3.457 ;
Paymogo;21;21057;1;7; 1.162 ;
Puebla de Guzmán;21;21058;1;17; 3.092 ;
Puerto Moral;21;21059;1;3; 278 ;
Punta Umbría;21;21060;1;135; 15.355 ;
Rociana del Condado;21;21061;1;22; 7.939 ;
Rosal de la Frontera;21;21062;1;12; 1.697 ;
San Bartolomé de la Torre;21;21063;1;19; 3.761 ;
San Juan del Puerto;21;21064;1;40; 9.411 ;
San Silvestre de Guzmán;21;21066;1;10; 614 ;
Sanlúcar de Guadiana;21;21065;1;6; 403 ;
Santa Ana la Real;21;21067;1;5; 475 ;
Santa Bárbara de Casa;21;21068;1;8; 1.043 ;
Santa Olalla del Cala;21;21069;1;10; 2.022 ;
Trigueros;21;21070;1;35; 7.862 ;
Valdelarco;21;21071;1;2; 231 ;
Valverde del Camino;21;21072;1;67; 12.750 ;
Villablanca;21;21073;1;16; 2.885 ;
Villalba del Alcor;21;21074;1;13; 3.366 ;
Villanueva de las Cruces;21;21075;1;1; 387 ;
Villanueva de los Castillejos;21;21076;1;13; 2.825 ;
Villarrasa;21;21077;1;11; 2.211 ;
Zalamea la Real;21;21078;1;23; 3.054 ;
Zarza-Perrunal, La;21;21902;1;7; 1.253 ;
Zufre;21;21079;1;5; 796 ;
Melilla;52;52001;14;296; 87.076 ;
Aguadulce;41;41001;1;23; 2.035 ;
Alanís;41;41002;1;8; 1.706 ;
Albaida del Aljarafe;41;41003;1;12; 3.201 ;
Alcalá de Guadaíra;41;41004;1;275; 75.533 ;
Alcalá del Río;41;41005;1;66; 12.186 ;
Alcolea del Río;41;41006;1;18; 3.347 ;
Algaba, La;41;41007;1;49; 16.503 ;
Algámitas;41;41008;1;11; 1.253 ;
Almadén de la Plata;41;41009;1;16; 1.307 ;
Almensilla;41;41010;1;23; 6.175 ;
Arahal;41;41011;1;94; 19.533 ;
Aznalcázar;41;41012;1;18; 4.588 ;
Aznalcóllar;41;41013;1;21; 6.083 ;
Badolatosa;41;41014;1;17; 3.079 ;
Benacazón;41;41015;1;26; 7.222 ;
Bollullos de la Mitación;41;41016;1;43; 10.931 ;
Bormujos;41;41017;1;81; 22.180 ;
Brenes;41;41018;1;49; 12.501 ;
Burguillos;41;41019;1;28; 6.766 ;
Cabezas de San Juan, Las;41;41020;1;95; 16.358 ;
Camas;41;41021;1;88; 27.560 ;
Campana, La;41;41022;1;23; 5.238 ;
Cantillana;41;41023;1;35; 10.736 ;
Cañada Rosal;41;41901;1;17; 3.325 ;
Carmona;41;41024;1;123; 28.834 ;
Carrión de los Céspedes;41;41025;1;13; 2.547 ;
Casariche;41;41026;1;35; 5.429 ;
Castilblanco de los Arroyos;41;41027;1;27; 4.899 ;
Castilleja de Guzmán;41;41028;1;11; 2.833 ;
Castilleja de la Cuesta;41;41029;1;60; 17.516 ;
Castilleja del Campo;41;41030;1;6; 640 ;
Castillo de las Guardas, El;41;41031;1;10; 1.468 ;
Cazalla de la Sierra;41;41032;1;26; 4.684 ;
Constantina;41;41033;1;22; 5.864 ;
Coria del Río;41;41034;1;89; 30.908 ;
Coripe;41;41035;1;10; 1.238 ;
Coronil, El;41;41036;1;36; 4.717 ;
Corrales, Los;41;41037;1;32; 3.938 ;
Cuervo de Sevilla, El;41;41903;1;45; 8.656 ;
Dos Hermanas;41;41038;1;521; 135.050 ;
Écija;41;41039;1;146; 39.893 ;
Espartinas;41;41040;1;62; 15.824 ;
Estepa;41;41041;1;30; 12.497 ;
Fuentes de Andalucía;41;41042;1;44; 7.152 ;
Garrobo, El;41;41043;1;5; 782 ;
Gelves;41;41044;1;42; 10.193 ;
Gerena;41;41045;1;46; 7.674 ;
Gilena;41;41046;1;20; 3.727 ;
Gines;41;41047;1;52; 13.428 ;
Guadalcanal;41;41048;1;20; 2.608 ;
Guillena;41;41049;1;49; 12.903 ;
Herrera;41;41050;1;33; 6.464 ;
Huévar del Aljarafe;41;41051;1;13; 3.060 ;
Isla Mayor;41;41902;1;26; 5.825 ;
Lantejuela, La;41;41052;1;32; 3.846 ;
Lebrija;41;41053;1;153; 27.578 ;
Lora de Estepa;41;41054;1;15; 873 ;
Lora del Río;41;41055;1;60; 18.630 ;
Luisiana, La;41;41056;1;21; 4.578 ;
Madroño, El;41;41057;1;8; 287 ;
Mairena del Alcor;41;41058;1;100; 23.698 ;
Mairena del Aljarafe;41;41059;1;184; 46.555 ;
Marchena;41;41060;1;87; 19.329 ;
Marinaleda;41;41061;1;18; 2.592 ;
Martín de la Jara;41;41062;1;21; 2.665 ;
Molares, Los;41;41063;1;21; 3.518 ;
Montellano;41;41064;1;30; 7.053 ;
Morón de la Frontera;41;41065;1;126; 27.633 ;
Navas de la Concepción, Las;41;41066;1;9; 1.542 ;
Olivares;41;41067;1;37; 9.466 ;
Osuna;41;41068;1;89; 17.621 ;
Palacios y Villafranca, Los;41;41069;1;131; 38.548 ;
Palomares del Río;41;41070;1;31; 8.843 ;
Paradas;41;41071;1;52; 6.857 ;
Pedrera;41;41072;1;32; 5.158 ;
Pedroso, El;41;41073;1;16; 2.009 ;
Peñaflor;41;41074;1;27; 3.639 ;
Pilas;41;41075;1;55; 13.952 ;
Pruna;41;41076;1;12; 2.605 ;
Puebla de Cazalla, La;41;41077;1;51; 10.932 ;
Puebla de los Infantes, La;41;41078;1;21; 2.980 ;
Puebla del Río, La;41;41079;1;45; 11.920 ;
Real de la Jara, El;41;41080;1;20; 1.494 ;
Rinconada, La;41;41081;1;147; 39.062 ;
Roda de Andalucía, La;41;41082;1;32; 4.175 ;
Ronquillo, El;41;41083;1;8; 1.377 ;
Rubio, El;41;41084;1;15; 3.369 ;
Salteras;41;41085;1;22; 5.564 ;
San Juan de Aznalfarache;41;41086;1;74; 21.774 ;
San Nicolás del Puerto;41;41088;1;8; 596 ;
Sanlúcar la Mayor;41;41087;1;50; 13.943 ;
Santiponce;41;41089;1;31; 8.538 ;
Saucejo, El;41;41090;1;30; 4.235 ;
Sevilla;41;41091;1;2091; 691.395 ;
Tocina;41;41092;1;33; 9.486 ;
Tomares;41;41093;1;92; 25.455 ;
Umbrete;41;41094;1;34; 9.000 ;
Utrera;41;41095;1;204; 50.962 ;
Valencina de la Concepción;41;41096;1;32; 7.776 ;
Villamanrique de la Condesa;41;41097;1;16; 4.477 ;
Villanueva de San Juan;41;41100;1;11; 1.090 ;
Villanueva del Ariscal;41;41098;1;23; 6.591 ;
Villanueva del Río y Minas;41;41099;1;27; 4.847 ;
Villaverde del Río;41;41101;1;30; 7.842 ;
Viso del Alcor, El;41;41102;1;74; 19.324 ;
Ceuta;51;51001;9;101; 84.202 ;
Acedera;6;06001;10;5; 826 ;
Aceuchal;6;06002;10;36; 5.478 ;
Ahillones;6;06003;10;6; 863 ;
Alange;6;06004;10;13; 1.856 ;
Albuera, La;6;06005;10;10; 2.035 ;
Alburquerque;6;06006;10;33; 5.293 ;
Alconchel;6;06007;10;9; 1.659 ;
Alconera;6;06008;10;4; 743 ;
Aljucén;6;06009;10;6; 250 ;
Almendral;6;06010;10;6; 1.239 ;
Almendralejo;6;06011;10;180; 33.855 ;
Arroyo de San Serván;6;06012;10;26; 4.080 ;
Atalaya;6;06013;10;3; 294 ;
Azuaga;6;06014;10;38; 7.747 ;
Badajoz;6;06015;10;451; 150.984 ;
Barcarrota;6;06016;10;11; 3.483 ;
Baterno;6;06017;10;2; 266 ;
Benquerencia de la Serena;6;06018;10;11; 812 ;
Berlanga;6;06019;10;19; 2.331 ;
Bienvenida;6;06020;10;10; 2.081 ;
Bodonal de la Sierra;6;06021;10;8; 1.036 ;
Burguillos del Cerro;6;06022;10;24; 3.066 ;
Cabeza del Buey;6;06023;10;23; 4.808 ;
Cabeza la Vaca;6;06024;10;10; 1.298 ;
Calamonte;6;06025;10;35; 6.170 ;
Calera de León;6;06026;10;10; 930 ;
Calzadilla de los Barros;6;06027;10;3; 736 ;
Campanario;6;06028;10;30; 4.854 ;
Campillo de Llerena;6;06029;10;2; 1.343 ;
Capilla;6;06030;10;1; 172 ;
Carmonita;6;06031;10;3; 524 ;
Carrascalejo, El;6;06032;10;4; 85 ;
Casas de Don Pedro;6;06033;10;9; 1.447 ;
